"## Vehicle"
"Name","Description","DistUnit","FuelUnit","ConsumptionUnit","ImportCSVDateFormat","VIN","Insurance","Plate","Make","Model","Year","TankCount","Tank1Type","Tank2Type","Active","Tank1Capacity","Tank2Capacity","FuelUnitTank2","FuelConsumptionTank2"
"Punto Evo","La Punto di Federico","0","4","3","yyyy-MM-dd","","","DZ595XP","FIAT","Punto Evo","2010","2","500","100","1","16.0","0.0","0","3"
"## Log"
"Data","Odo (km)","kg","Full","Price (optional)","km/l (optional)","latitude (optional)","longitude (optional)","City (optional)","Notes (optional)","Missed","TankNumber","FuelType","VolumePrice","StationID (optional)","ExcludeDistance","UniqueId","TankCalc","Weather"
"2024-12-23 17:15","292739.0","14.582","1","20.4","22.22","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.399","464075","5.0","342","0.0",
"2024-12-18 18:37","292410.0","14.761","1","20.65","23.17","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.399","464075","0.0","341","0.0",
"2024-12-15 04:00","292068.0","15.231","1","20.41","24.16","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.34","492989","40.0","340","0.0",
"2024-12-11 19:15","291660.0","16.199","1","21.69","23.64","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.339","492989","10.0","338","0.0",
"2024-12-08 00:05","291267.0","15.639","1","20.94","23.02","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.339","398401","40.0","339","0.0",
"2024-12-03 09:02","290867.0","15.568","1","21.78","21.2","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.399","464075","30.0","337","0.0",
"2024-12-03 00:19","290856.0","17.56","1","30.01","192.53","43.35304","12.56143","SEP - SEP","","0","2","110","1.709","361768","0.0","336","0.0",
"2024-11-28 23:03","290507.0","11.581","1","14.58","26.77","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.259","398401","0.0","335","0.0",
"2024-11-25 14:46","290197.0","15.703","1","19.77","23.56","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.259","398401","10.0","334","0.0",
"2024-11-21 14:47","289817.0","14.641","1","18.14","23.7","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.239","398401","0.0","333","0.0",
"2024-11-19 08:52","289470.0","13.343","1","18.0","23.53","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.349","464075","0.0","332","0.0",
"2024-11-14 19:51","289156.0","14.083","1","16.04","22.44","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.139","492989","0.0","331","0.0",
"2024-11-11 14:51","288840.0","14.56","1","18.04","22.73","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.239","398401","0.0","330","0.0",
"2024-11-08 18:36","288509.0","13.118","1","17.04","23.56","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","329","0.0",
"2024-11-05 18:52","288200.0","14.278","1","17.69","23.32","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.239","398401","0.0","328","0.0",
"2024-11-02 18:49","287867.0","13.202","1","17.15","24.92","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","327","0.0",
"2024-10-30 14:49","287538.0","13.793","1","17.09","23.64","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.239","398401","0.0","326","0.0",
"2024-10-26 18:28","287212.0","14.611","1","18.98","24.09","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","65.0","325","0.0",
"2024-10-22 08:52","286795.0","11.978","1","15.56","27.3","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","324","0.0",
"2024-10-18 07:48","286468.0","12.51","1","16.25","25.58","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","323","0.0",
"2024-10-16 18:20","286148.0","11.603","1","14.84","28.27","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.279","492989","0.0","322","0.0",
"2024-10-14 08:19","285820.0","13.341","1","17.33","24.89","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","321","0.0",
"2024-10-10 19:25","285488.0","13.135","1","16.8","50.48","43.12885","12.42243","IP - IP","","0","1","501","1.279","89914","0.0","320","0.0",
"2024-10-02 13:24","284825.0","11.697","1","14.96","27.7","0.0","0.0",,"","0","1","501","1.279","0","0.0","319","0.0",
"2024-09-28 08:48","284501.0","14.543","1","18.31","24.41","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.259","398401","0.0","318","0.0",
"2024-09-25 14:22","284146.0","14.782","1","18.61","25.3","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.259","398401","0.0","317","0.0",
"2024-09-22 01:46","283772.0","13.253","1","16.95","23.92","43.12885","12.42243","IP - IP","","0","1","501","1.279","89914","0.0","316","0.0",
"2024-09-17 19:03","283455.0","12.486","1","15.97","25.79","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.279","492989","0.0","315","0.0",
"2024-09-13 13:48","283133.0","13.041","1","16.68","26.61","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.279","492989","10.0","314","0.0",
"2024-09-10 09:12","282776.0","13.019","1","16.13","24.73","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.239","398401","0.0","313","0.0",
"2024-09-06 14:37","282454.0","12.781","1","15.58","26.99","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.219","398401","60.0","312","0.0",
"2024-09-02 09:18","282049.0","12.258","1","15.31","29.37","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.249","464075","80.0","311","0.0",
"2024-08-31 21:00","282003.0","17.469","0","30.03","0.0","43.35304","12.56143","SEP - SEP","","0","2","110","1.719","361768","0.0","310","0.0",
"2024-08-28 08:20","281609.0","11.833","1","14.78","26.87","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.249","464075","0.0","309","0.0",
"2024-08-23 03:00","281291.0","12.712","1","15.75","25.64","43.07527","12.42946","IP BALANZANO 24 ORE - ","","0","1","501","1.239","692704","0.0","308","0.0",
"2024-08-21 08:43","280965.0","12.506","1","15.62","26.87","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.249","464075","30.0","307","0.0",
"2024-08-18 17:48","280599.0","12.394","1","15.48","23.96","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.249","464075","300.0","306","0.0",
"2024-08-10 22:26","280455.0","17.055","0","30.0","0.0","43.12885","12.42243","IP - IP","","0","2","110","1.759","89914","0.0","305","0.0",
"2024-07-29 12:33","280002.0","8.632","1","10.35","26.99","43.12886","12.4224","IP PONTE RIO - ","","0","1","501","1.199","692702","0.0","304","0.0",
"2024-07-25 17:24","279769.0","11.161","1","13.36","29.57","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.197","492989","0.0","303","0.0",
"2024-07-22 08:58","279439.0","13.227","1","16.52","23.74","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.249","464075","0.0","302","0.0",
"2024-07-16 08:32","279125.0","12.93","1","16.15","27.07","43.35073","12.559","CATRIA ENERGY GUBBIO - ","","0","1","501","1.249","884060","115.0","301","0.0",
"2024-07-11 18:12","278660.0","11.635","1","13.95","24.15","43.0939","12.36618","IP 24 ORE San Faustino - IP 24 ORE San Faustino","","0","1","501","1.199","692706","0.0","300","0.0",
"2024-07-08 19:09","278379.0","12.813","1","14.85","26.22","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.159","398401","0.0","299","0.0",
"2024-07-03 18:04","278043.0","12.552","1","15.05","23.9","43.0939","12.36618","IP 24 ORE San Faustino - IP 24 ORE San Faustino","","0","1","501","1.199","692706","0.0","298","0.0",
"2024-06-27 14:24","277743.0","13.307","1","14.97","58.16","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.125","398401","0.0","297","0.0",
"2024-06-25 08:02","277496.0","19.572","0","35.21","0.0","43.35304","12.56143","SEP - SEP","","0","2","110","1.799","361768","0.0","296","0.0",
"2024-06-20 14:21","276969.0","13.476","1","15.43","26.79","0.0","0.0",,"","0","1","501","1.145","0","0.0","295","0.0",
"2024-06-17 07:59","276608.0","14.621","1","17.53","24.96","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.199","464075","300.0","294","0.0",
"2024-06-14 20:49","276369.0","16.92","0","30.27","0.0","43.12111","12.51247","Perugia - IS PIT STOP","","0","2","110","1.789","692484","0.0","293","0.0",
"2024-06-10 12:20","275943.0","12.227","1","14.55","28.22","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.19","692706","0.0","292","0.0",
"2024-06-06 08:07","275598.0","15.201","1","17.77","25.72","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.169","464075","50.0","291","0.0",
"2024-06-03 07:42","275157.0","14.756","1","17.25","23.79","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.169","464075","15.0","290","0.0",
"2024-05-29 08:43","274791.0","14.431","1","16.87","22.87","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.169","464075","110.0","289","0.0",
"2024-05-24 17:48","274351.0","12.284","1","14.36","31.34","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.169","464075","0.0","288","0.0",
"2024-05-22 07:48","273966.0","14.029","1","16.4","24.38","0.0","0.0",,"","0","1","501","1.169","0","0.0","287","0.0",
"2024-05-21 08:33","273803.0","16.28","1","30.1","104.25","43.35304","12.56143","SEP - SEP","","0","2","110","1.849","361768","0.0","286","0.0",
"2024-05-17 08:11","273624.0","14.577","1","17.04","22.02","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.169","464075","45.0","285","0.0",
"2024-05-09 14:13","273258.0","13.085","1","14.38","29.65","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.099","398401","10.0","284","0.0",
"2024-05-06 19:11","272860.0","14.706","1","16.75","24.07","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.139","692706","10.0","283","0.0",
"2024-04-29 19:43","272496.0","15.101","1","17.2","22.71","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.139","692706","100.0","282","0.0",
"2024-04-22 20:23","272053.0","15.101","1","17.2","22.91","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.139","692706","140.0","281","0.0",
"2024-04-22 07:14","271995.0","15.472","0","30.0","0.0","43.34802","12.56146","PREMIER SRL - ","","0","2","110","1.939","692605","0.0","280","0.0",
"2024-04-15 19:12","271567.0","13.169","1","15.0","28.25","43.0939","12.36618","Perugia - IP 24 ORE","","0","1","501","1.139","692706","250.0","279","0.0",
"2024-04-12 21:17","271373.0","15.882","0","30.16","0.0","43.12886","12.4224","IP PONTE RIO - ","","0","2","110","1.899","692702","0.0","278","0.0",
"2024-04-09 08:32","270945.0","14.557","1","16.58","21.91","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.139","464075","0.0","277","0.0",
"2024-04-04 19:53","270626.0","12.248","1","13.95","26.45","43.12885","12.42243","IP - IP","","0","1","501","1.139","89914","0.0","276","0.0",
"2024-04-02 09:03","270302.0","13.903","1","16.67","22.37","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.199","464075","0.0","275","0.0",
"2024-03-25 19:18","269991.0","14.399","1","16.4","24.38","43.12885","12.42243","IP - IP","","0","1","501","1.139","89914","60.0","274","0.0",
"2024-03-19 13:51","269580.0","13.376","1","14.7","22.43","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.099","398401","0.0","273","0.0",
"2024-03-14 14:22","269280.0","15.496","1","17.03","22.33","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.099","398401","45.0","272","0.0",
"2024-03-09 17:27","268889.0","14.612","1","17.52","24.98","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.199","464075","25.0","271","0.0",
"2024-03-09 02:31","268837.0","16.04","1","30.14","176.43","0.0","0.0",,"","0","2","110","1.879","0","0.0","270","0.0",
"2024-03-04 09:02","268499.0","14.854","1","17.81","22.75","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.199","464075","0.0","269","0.0",
"2024-02-28 08:49","268161.0","15.246","1","18.28","22.37","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.199","464075","20.0","268","0.0",
"2024-02-22 14:20","267800.0","14.06","1","16.45","24.18","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.17","398401","0.0","267","0.0",
"2024-02-16 13:33","267460.0","15.956","1","18.94","22.62","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.187","492989","20.0","266","0.0",
"2024-02-13 15:30","267079.0","13.423","1","15.96","21.38","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.189","398401","0.0","265","0.0",
"2024-02-08 16:02","266792.0","14.172","1","18.41","24.63","0.0","0.0",,"","0","1","501","1.299","0","0.0","264","0.0",
"2024-02-03 16:34","266443.0","14.473","1","18.8","22.32","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","0.0","263","0.0",
"2024-01-29 13:01","266120.0","15.012","1","19.5","22.78","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","170.0","262","0.0",
"2024-01-27 22:11","266007.0","11.362","1","20.1","164.93","43.35304","12.56143","SEP - SEP","","0","2","110","1.769","361768","0.0","261","0.0",
"2024-01-22 22:18","265608.0","11.446","1","14.41","31.71","43.12885","12.42243","IP - IP","","0","1","501","1.259","89914","50.0","260","0.0",
"2024-01-16 18:54","265195.0","13.086","1","15.9","45.77","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Stazione di Servizio IS - Ponte S. Giovanni","","0","1","501","1.215","398401","0.0","259","0.0",
"2024-01-09 00:17","264596.0","15.281","1","19.85","21.73","43.12885","12.42243","IP - IP","","0","1","501","1.299","89914","80.0","258","0.0",
"2024-01-02 18:50","264184.0","14.938","1","20.6","22.02","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","200.0","257","0.0",
"2023-12-30 03:18","264133.0","22.642","1","40.28","117.18","43.273","12.68065","IP - ","","0","2","110","1.779","692505","0.0","256","0.0",
"2023-12-22 11:23","263655.0","13.851","1","19.1","21.8","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","0.0","255","0.0",
"2023-12-18 23:55","263353.0","14.403","1","20.15","23.88","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.399","398401","290.0","254","0.0",
"2023-12-12 20:39","262719.0","12.545","1","17.55","26.54","43.12885","12.42243","IP - IP","","0","1","501","1.399","89914","0.0","253","0.0",
"2023-12-06 18:43","262386.0","15.553","1","21.23","21.6","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.365","492989","0.0","252","0.0",
"2023-11-29 10:15","262050.0","15.207","1","20.97","22.69","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","0.0","251","0.0",
"2023-11-24 07:52","261705.0","14.648","1","20.2","24.1","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","10.0","250","0.0",
"2023-11-22 08:40","261480.0","28.431","1","50.01","68.02","43.12111","12.51247","IS PIT STOP - ","","0","2","110","1.759","692484","0.0","249","0.0",
"2023-11-21 00:10","261342.0","12.573","1","17.59","23.22","43.12885","12.42243","IP - IP","","0","1","501","1.399","89914","0.0","248","0.0",
"2023-11-16 18:09","261050.0","13.04","1","17.8","26.69","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.365","492989","20.0","247","0.0",
"2023-11-11 15:21","260682.0","13.539","1","18.67","25.78","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","0.0","246","0.0",
"2023-11-07 19:51","260333.0","12.223","1","17.1","25.93","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.399","692706","0.0","245","0.0",
"2023-11-03 07:56","260016.0","12.828","1","17.69","24.17","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","0.0","244","0.0",
"2023-10-30 09:35","259706.0","13.423","1","18.51","23.39","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.379","398401","190.0","243","0.0",
"2023-10-28 20:15","259546.0","16.419","1","30.03","156.64","43.35304","12.56143","SEP - SEP","","0","2","110","1.829","361768","0.0","242","0.0",
"2023-10-25 09:28","259202.0","12.524","1","17.27","26.19","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.379","398401","0.0","241","0.0",
"2023-10-22 20:03","258874.0","9.692","1","12.59","29.61","42.5695","12.6099","IP - BM Snc Sud - ","","0","1","501","1.299","692686","0.0","240","0.0",
"2023-10-22 09:42","258587.0","6.978","1","10.46","27.23","42.87925","12.39516","Pantalla - IP - PANTALLA","","0","1","501","1.499","692545","0.0","239","0.0",
"2023-10-20 20:00","258397.0","14.293","1","19.71","23.86","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.379","464075","0.0","238","0.0",
"2023-10-17 19:19","258056.0","11.677","1","16.29","27.32","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.395","492989","0.0","237","0.0",
"2023-10-12 15:51","257737.0","11.353","1","14.52","27.92","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.279","398401","0.0","236","0.0",
"2023-10-07 19:02","257420.0","13.941","1","17.83","25.39","43.29195","12.37351","Metano - Metano","","0","1","501","1.279","87257","0.0","235","0.0",
"2023-10-03 00:30","257066.0","13.125","1","17.05","25.37","43.12885","12.42243","IP - IP","","0","1","501","1.299","89914","100.0","234","0.0",
"2023-10-01 20:22","256974.0","10.272","1","20.02","168.24","43.35304","12.56143","SEP - SEP","","0","2","110","1.949","361768","0.0","233","0.0",
"2023-09-27 14:14","256633.0","12.869","1","16.46","23.62","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.279","398401","0.0","232","0.0",
"2023-09-20 18:46","256329.0","11.931","1","15.26","25.98","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.279","464075","0.0","231","0.0",
"2023-09-18 14:30","256019.0","11.107","1","14.05","29.44","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.265","492989","0.0","230","0.0",
"2023-09-13 18:52","255692.0","14.292","1","18.28","23.72","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.279","464075","20.0","229","0.0",
"2023-09-09 10:51","255333.0","14.4","1","18.42","19.24","0.0","0.0",,"","0","1","501","1.279","0","225.0","228","0.0",
"2023-08-22 17:44","255246.0","10.315","1","20.0","135.14","43.34802","12.56146","PREMIER SRL - ","","0","2","110","1.939","692605","0.0","227","0.0",
"2023-08-08 17:55","254831.0","12.49","1","15.85","24.5","43.0939","12.36618","IP 24 ORE - ","","0","1","501","1.269","692706","0.0","226","0.0",
"2023-08-03 18:57","254525.0","11.407","1","14.43","27.53","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.265","492989","0.0","225","0.0",
"2023-07-21 08:17","254211.0","12.309","1","15.99","23.07","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","10.0","224","0.0",
"2023-07-18 18:36","253917.0","11.54","1","14.99","28.94","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.299","464075","110.0","223","0.0",
"2023-07-17 00:38","253852.0","10.905","1","20.0","36.5","0.0","0.0",,"","0","2","110","1.834","0","0.0","222","0.0",
"2023-07-12 08:48","253473.0","13.44","1","17.19","23.96","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.279","398401","130.0","221","0.0",
"2023-07-12 00:10","253454.0","5.482","1","10.0","426.08","0.0","0.0",,"","0","2","110","1.824","0","0.0","220","0.0",
"2023-07-05 09:10","253021.0","13.927","1","18.37","40.07","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.319","464075","100.0","219","0.0",
"2023-06-28 21:54","252363.0","11.162","1","14.5","20.78","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.299","398401","0.0","218","0.0",
"2023-06-24 12:28","252131.0","12.889","1","17.0","23.9","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.319","464075","0.0","217","0.0",
"2023-06-21 09:12","251823.0","12.26","1","15.68","26.18","43.12885","12.42243","IP - IP","","0","1","501","1.279","89914","0.0","216","0.0",
"2023-06-15 00:37","251502.0","13.279","1","17.25","25.38","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.299","398401","0.0","215","0.0",
"2023-06-07 23:58","251165.0","13.587","1","17.65","23.31","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.299","398401","80.0","214","0.0",
"2023-06-07 22:19","251118.0","13.991","1","25.45","149.25","0.0","0.0",,"","0","2","110","1.819","0","0.0","213","0.0",
"2023-06-03 15:28","250768.0","9.657","1","13.51","24.04","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.399","464075","0.0","212","0.0",
"2023-05-30 17:21","250536.0","12.362","1","18.53","29.41","43.291912","12.3735802","Umbertide - Umbertide","","0","1","501","1.499","0","85.0","211","0.0",
"2023-05-24 16:24","250087.0","12.56","1","18.2","23.81","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.449","464075","0.0","210","0.0",
"2023-05-17 08:54","249788.0","14.5","1","20.72","21.46","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.429","398401","25.0","209","0.0",
"2023-05-10 23:52","249452.0","12.542","1","18.8","25.38","0.0","0.0",,"","0","1","501","1.499","0","15.0","208","0.0",
"2023-05-04 20:10","249119.0","7.872","1","11.8","27.55","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.499","398401","0.0","207","0.0",
"2023-05-02 15:11","248902.0","11.262","1","17.22","25.77","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.529","398401","0.0","206","0.0",
"2023-04-27 23:49","248612.0","13.008","1","20.15","21.51","43.12885","12.42243","IP - IP","","0","1","501","1.549","89914","65.0","205","0.0",
"2023-04-20 18:34","248267.0","7.661","1","12.25","27.7","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.599","492989","0.0","204","0.0",
"2023-04-17 13:38","248064.0","13.902","0","25.01","0.0","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","2","110","1.799","398401","0.0","203","0.0",
"2023-04-17 13:18","248055.0","13.871","1","22.18","24.57","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.599","492989","70.0","202","0.0",
"2023-04-13 09:10","247644.0","11.432","1","18.28","26.18","43.09277","12.35795","PERUGIA CENTOVA 2 - Perugia","","0","1","501","1.599","492989","0.0","201","0.0",
"2023-04-06 00:20","247345.0","15.166","1","24.25","22.73","43.12885","12.42243","IP - IP","","0","1","501","1.599","89914","25.0","200","0.0",
"2023-03-29 19:00","246975.0","15.079","1","25.62","22.73","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.699","464075","80.0","199","0.0",
"2023-03-24 19:05","246552.0","13.361","1","22.7","24.69","43.36295","12.54616","Metano Service - Metano Service","","0","1","501","1.699","464075","0.0","198","0.0",
"2023-03-20 15:15","246222.0","14.251","1","23.5","18.8","43.07468","12.42811","Stazione di Servizio IS - Ponte S. Giovanni - Perugia","","0","1","501","1.649","398401","0.0","197","0.0",
"2023-03-16 00:25","245954.0","12.301","1","20.9","28.25","43.12885","12.42243","IP - IP","","0","1","501","1.699","89914","50.0","196","0.0",
"2023-03-09 23:47","245557.0","11.519","1","19.57","25.71","43.12885","12.42243","IP - IP","","0","1","501","1.699","89914","0.0","195","0.0",
